,Temperature / °C,Normalised Mass / -,Normalised Mass Loss Rate / 1/s
2050,172.46444693262632,0.3201975327181324,1.0278359008133464e-05
2051,172.5364610583139,0.3197954147601775,1.198830557712772e-05
2052,172.6084751840015,0.3197920844394823,1.268561666348939e-05
2053,172.68048930968908,0.3199993195445028,1.2778787334199372e-05
2054,172.75250343537667,0.3199748467561455,1.2904376285437542e-05
2055,172.82451756106423,0.3197648737428403,1.2725987742535867e-05
2056,172.89653168675184,0.3198079857876912,1.2777548433206966e-05
2057,172.96854581243943,0.3198479489020047,1.328455428662336e-05
2058,173.04055993812702,0.3198685119504875,1.3473153487569694e-05
2059,173.1125740638146,0.3198407561511573,1.3542355504826967e-05
2060,173.1845881895022,0.319840209080053,1.3047268623349673e-05
2061,173.25660231518978,0.3198192599433256,1.183715893574622e-05
2062,173.32861644087737,0.3197215041267582,1.0143140523023293e-05
2063,173.40063056656496,0.3196284154582429,8.365825240478399e-06
2064,173.47264469225254,0.3195474503660154,7.192779816526903e-06
2065,173.54465881794013,0.3194100194240621,6.781098015073822e-06
2066,173.61667294362772,0.3192122556532256,6.870949069309431e-06
2067,173.6886870693153,0.3190353876630584,7.281514255792859e-06
2068,173.7607011950029,0.3190520050136092,8.432166521861773e-06
2069,173.83271532069048,0.3188383508578553,9.625321064382766e-06
2070,173.90472944637807,0.3189777899750022,9.674405482281052e-06
2071,173.97674357206566,0.3190825751392869,8.889538026582725e-06
2072,174.04875769775325,0.3193830132205132,7.897095046378228e-06
2073,174.12077182344083,0.3195019848041611,6.494732577348275e-06
2074,174.19278594912842,0.319380015148495,9.89204918541848e-06
2075,174.264800074816,0.3191311188481772,1.1802787008487452e-05
2076,174.3368142005036,0.3192719676188013,8.631552917146055e-06
2077,174.40882832619118,0.319311896141852,6.703178021241526e-06
2078,174.48084245187877,0.3191437832507923,5.070587873040538e-06
2079,174.55285657756636,0.3191913602255301,5.205612693976405e-06
2080,174.62487070325395,0.3193272605918012,6.544460074258295e-06
2081,174.6968848289415,0.3193057539370341,7.474339681078264e-06
2082,174.76889895462912,0.319283987431002,7.444359043039796e-06
2083,174.8409130803167,0.3190177544595144,5.371357576213577e-06
2084,174.9129272060043,0.3188346271430896,1.9968971668885824e-06
2085,174.98494133169189,0.3186905440777492,5.4359289606739095e-06
2086,175.05695545737947,0.3185281047962317,1.019428581932348e-05
2087,175.12896958306706,0.3183232509712892,1.0505679533419613e-05
2088,175.20098370875465,0.3183545924626714,1.4512076795284988e-05
2089,175.27299783444224,0.3190563025304373,1.9079526252008765e-05
2090,175.34501196012982,0.3183059661835244,1.037465213866207e-05
2091,175.4170260858174,0.3188083746234531,2.061221943291928e-06
2092,175.489040211505,0.318679892738096,3.123685678479144e-06
2093,175.5610543371926,0.3183395796880631,2.62058894728577e-06
2094,175.63306846288015,0.3179583583150949,2.4859439941801515e-06
2095,175.70508258856776,0.3183697133462293,1.8517048564643185e-06
2096,175.77709671425535,0.3185827309732081,1.85637626907798e-06
2097,175.84911083994294,0.317716064943674,2.28794604678547e-06
2098,175.92112496563053,0.317047996443481,1.5638764512760823e-06
2099,175.9931390913181,0.3174243727297754,2.59661529670152e-06
2100,176.0651532170057,0.3176218818267783,5.051828648157404e-06
2101,176.1371673426933,0.316765101842036,7.058458578216486e-06
2102,176.20918146838088,0.3160569126722089,8.535436261216484e-06
2103,176.28119559406846,0.3158027031920868,8.073059997809608e-06
2104,176.35320971975605,0.3159267946453674,6.6891131404941606e-06
2105,176.42522384544364,0.3162120710302269,5.884721352687907e-06
2106,176.49723797113123,0.3163723670623767,5.598758141216764e-06
2107,176.5692520968188,0.3165626876525572,5.1536270537360495e-06
2108,176.6412662225064,0.3167629223790706,3.363830454209533e-06
2109,176.713280348194,0.3173104402957228,1.1130662516354857e-06
2110,176.78529447388158,0.3175767049702658,6.462188050081868e-07
2111,176.85730859956917,0.317889848815353,1.9366255587799373e-06
2112,176.92932272525675,0.3179146773414836,3.997303906595037e-06
2113,177.00133685094434,0.317913689674657,6.088877403951828e-06
2114,177.07335097663193,0.3178023645371786,7.185119541337611e-06
2115,177.14536510231952,0.3176844791185994,6.286729727888344e-06
2116,177.2173792280071,0.3184338924862411,2.7933358759494297e-06
2117,177.2893933536947,0.3183524348888472,-1.8070308594246903e-06
2118,177.36140747938228,0.3182553899018707,-5.324144865992898e-06
2119,177.43342160506987,0.317977378043567,-7.427643308330776e-06
2120,177.50543573075743,0.3180833931926417,-7.724372948845713e-06
2121,177.57744985644504,0.3189019415627939,-6.927356016159136e-06
2122,177.64946398213263,0.3189309319211925,-2.840306041581294e-06
2123,177.72147810782022,0.318711801043289,-3.1963549028409577e-07
2124,177.7934922335078,0.3184389344942604,-2.63993267627176e-06
2125,177.8655063591954,0.3181408634709398,-4.689831904146985e-06
2126,177.93752048488298,0.3178979399019773,-4.977771925973238e-07
2127,178.00953461057057,0.317656822913364,5.647316743718524e-06
2128,178.08154873625816,0.3175373573991243,3.8881051830218805e-06
2129,178.15356286194574,0.3176550962187816,6.75677184764244e-07
2130,178.22557698763333,0.3177949521980768,-1.1007150289321805e-06
2131,178.29759111332092,0.3176765684890668,2.5979047390075213e-06
2132,178.3696052390085,0.317605957673126,8.134930885147817e-06
2133,178.4416193646961,0.3175641867863685,8.289852995466373e-06
2134,178.51363349038368,0.3176287637937214,7.60855896985682e-06
2135,178.58564761607127,0.3178427362820665,6.419551092996019e-06
2136,178.65766174175886,0.3179499389228376,6.238219824588025e-06
2137,178.72967586744645,0.3177858160097972,6.087835562315692e-06
2138,178.80168999313403,0.3178773016704996,3.6890555750171294e-06
2139,178.87370411882162,0.3179093846365426,4.471291653457979e-06
2140,178.9457182445092,0.3178432153617194,6.545830901381671e-06
2141,179.0177323701968,0.3180616029313364,5.981788929090492e-06
2142,179.08974649588438,0.3184547757562526,4.655562447280941e-06
2143,179.16176062157197,0.3184560917673451,4.075827588368952e-06
2144,179.23377474725956,0.318768276727607,4.671366471597392e-06
2145,179.30578887294715,0.3174230241373627,4.4975631036512434e-06
2146,179.3778029986347,0.319492803734173,4.9540279602022e-06
2147,179.44981712432232,0.3197468292864362,5.686191998919688e-06
2148,179.5218312500099,0.3199428011429512,5.524184832034013e-06
2149,179.5938453756975,0.32003722444882,4.790918034039543e-06
2150,179.66585950138509,0.3197668049751906,3.1711729891075672e-06
2151,179.73787362707267,0.319658449154619,2.5646367930604755e-06
2152,179.80988775276026,0.3196841200369065,3.935445463560645e-06
2153,179.88190187844785,0.3196650038184327,5.383778618539327e-06
2154,179.95391600413544,0.3195458494402203,6.010760298065179e-06
2155,180.02593012982302,0.3193859114786364,6.829649817206539e-06
2156,180.0979442555106,0.3192939358985475,8.038761458482387e-06
2157,180.1699583811982,0.3192507500274554,8.871390036019436e-06
2158,180.2419725068858,0.319185791459334,9.577746067264644e-06
2159,180.31398663257335,0.3190654741680769,1.0501130399440135e-05
2160,180.38600075826096,0.3190449886108742,1.0729080931966254e-05
2161,180.45801488394852,0.3190218730173471,8.577458310572891e-06
2162,180.53002900963617,0.3189391940217531,5.072955359180953e-06
2163,180.60204313532373,0.3188816532634021,4.954536884379571e-06
2164,180.6740572610113,0.318858153810352,7.253846917945931e-06
2165,180.74607138669893,0.3188357330750317,7.468937491750761e-06
2166,180.8180855123865,0.318815245436492,5.979501506525073e-06
2167,180.8900996380741,0.3187793753549336,1.1570576185823933e-06
2168,180.9621137637617,0.3185882050414168,-4.671607926317669e-06
2169,181.03412788944928,0.3183814554087213,-4.537633150206349e-06
2170,181.10614201513687,0.3182644970612034,6.061819303737568e-07
2171,181.17815614082448,0.3182862364964933,-4.666855171335795e-06
2172,181.25017026651204,0.3184371812913283,-1.339498604547842e-05
2173,181.32218439219963,0.3182968949531468,-1.3202462510309638e-05
2174,181.3941985178872,0.3181492360100941,-1.2851578233725215e-05
2175,181.4662126435748,0.3179188407784719,-1.2382228497666547e-05
2176,181.5382267692624,0.3178149628849329,-1.0867488790466613e-05
2177,181.61024089495,0.3180214749414953,-1.0193314546632371e-05
2178,181.6822550206376,0.3181033268057784,-1.019424079863906e-05
2179,181.7542691463252,0.3178189433070458,-9.60845428693959e-06
2180,181.82628327201277,0.3175152963296448,-8.783616643607127e-06
2181,181.89829739770036,0.3174342356593782,-7.626002407374664e-06
2182,181.97031152338792,0.3181356378870992,-7.041186740989995e-06
2183,182.0423256490755,0.3187734879354236,-7.301540445311933e-06
2184,182.1143397747631,0.319351775191982,-7.336797945884012e-06
2185,182.18635390045068,0.3176623368305963,-7.4741747681204704e-06
2186,182.25836802613827,0.3179036481146104,-8.003604538976532e-06
2187,182.33038215182583,0.317952732945703,-7.77900674355649e-06
2188,182.40239627751345,0.3167726393911066,-4.687646075989902e-06
2189,182.47441040320103,0.3159801498076677,-3.929911137511276e-06
2190,182.54642452888865,0.3183185299144875,-4.037076208026914e-06
2191,182.6184386545762,0.3186558401526291,-2.599081515114286e-06
2192,182.6904527802638,0.3188747620682534,-3.5964215274652687e-06
2193,182.76246690595136,0.3190222013013659,-5.280983254396541e-06
2194,182.83448103163897,0.3191640719180495,-4.944062267238298e-06
2195,182.90649515732656,0.3194019250448592,-3.30553106399882e-06
2196,182.97850928301412,0.3192108916794773,-5.556190369983117e-06
2197,183.0505234087017,0.3193403352782152,-9.977620896381848e-06
2198,183.12253753438927,0.3196622130395566,-9.29774328356489e-06
2199,183.1945516600769,0.3196754807953236,-8.44031846153434e-06
2200,183.2665657857645,0.3194719966614881,-1.831100055802493e-05
2201,183.3385799114521,0.3192244446818171,-3.0015999669386156e-05
2202,183.41059403713967,0.3193559170095802,-3.287042093435285e-05
2203,183.4826081628273,0.3195389775297119,-3.0191066481101087e-05
2204,183.55462228851485,0.319544879500116,-2.42340235795402e-05
2205,183.62663641420244,0.319486104156147,-1.3248210506843017e-05
2206,183.69865053989,0.3194074108573608,-3.184005288199544e-06
2207,183.7706646655776,0.3193567266129505,-1.831255600282021e-06
2208,183.8426787912652,0.3195650729311604,-2.4614872569785763e-06
2209,183.9146929169528,0.3195465513023363,-1.3119425188420869e-06
2210,183.9867070426404,0.3192516083652075,1.0954030550743157e-07
2211,184.058721168328,0.3188364201890036,1.2942580692546392e-06
2212,184.13073529401555,0.3184205314733143,3.945750066873124e-07
